"SiteID","TrapYear","TrapDate","Count","Sex","AgeDesignation","Origin","FL","BestAge","CWTage","PITage","ScaleAge_LGD","AgeKey","LengthAge","OpPunch","Recapture","Description","MarkRecapSizeCategory","Notes"
"LostineR",2002,2002-7-15 00:00:00,1.00,"M","Adult","Nat",725.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-16 00:00:00,1.00,"M","Adult","Hat",753.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-16 00:00:00,1.00,"M","Adult","Nat",736.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-16 00:00:00,1.00,"M","Jack","Hat",592.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-17 00:00:00,1.00,"M","Adult","Nat",832.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-17 00:00:00,1.00,"M","Adult","Hat",793.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-17 00:00:00,1.00,"F","Adult","Hat",780.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-17 00:00:00,1.00,"F","Adult","Nat",733.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-17 00:00:00,1.00,"F","Adult","Nat",883.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",867.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Hat",695.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Hat",712.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Nat",726.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",945.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Hat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Hat",810.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",740.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",836.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",742.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Hat",685.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",777.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",742.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"M","Adult","Nat",830.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Hat",695.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-18 00:00:00,1.00,"F","Adult","Nat",809.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-19 00:00:00,1.00,"F","Adult","Hat",764.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-19 00:00:00,1.00,"M","Jack","Nat",583.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-19 00:00:00,1.00,"F","Adult","Hat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-19 00:00:00,1.00,"M","Adult","Hat",852.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"F","Adult","Hat",774.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"F","Adult","Hat",715.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"M","Jack","Nat",575.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"M","Adult","Hat",695.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"F","Adult","Nat",734.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"M","Adult","Hat",817.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"M","Adult","Hat",805.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"F","Adult","Nat",763.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"F","Adult","Hat",806.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-20 00:00:00,1.00,"M","Adult","Hat",747.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Nat",747.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",738.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",760.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",763.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",707.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Nat",762.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",734.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",795.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",704.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",764.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",637.00,,,,,,4,"ND","FALSE","Passed Upstream",,"ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",749.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",723.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",693.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",798.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",700.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Nat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Hat",735.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"F","Adult","Nat",762.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Nat",729.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-21 00:00:00,1.00,"M","Adult","Hat",788.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Hat",821.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Hat",728.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Hat",757.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Hat",735.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Hat",775.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Nat",712.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Nat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Hat",753.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Nat",817.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Nat",656.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Hat",822.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Hat",728.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"M","Adult","Nat",856.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Hat",800.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-22 00:00:00,1.00,"F","Adult","Hat",767.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-23 00:00:00,1.00,"M","Adult","Nat",940.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-23 00:00:00,1.00,"M","Adult","Hat",778.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-23 00:00:00,1.00,"M","Adult","Nat",707.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-23 00:00:00,1.00,"M","Jack","Nat",517.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Nat",748.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",790.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",692.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Nat",960.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",719.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",760.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",780.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",722.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",745.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",748.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",640.00,,,,,,4,"ND","FALSE","Passed Upstream",,"ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",764.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Nat",795.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",855.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",765.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",805.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",740.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Nat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",800.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Nat",735.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",797.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",737.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",790.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Nat",713.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Hat",710.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Adult","Nat",817.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"F","Adult","Hat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-24 00:00:00,1.00,"M","Jack","Hat",560.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"M","Adult","Nat",714.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"M","Adult","Nat",732.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"M","Adult","Hat",705.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"M","Jack","Nat",585.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"M","Adult","Hat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"F","Adult","Hat",730.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-25 00:00:00,1.00,"M","Adult","Nat",795.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"M","Adult","Hat",768.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"F","Adult","Nat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"M","Jack","Hat",534.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"F","Adult","Hat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"F","Adult","Hat",757.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"F","Adult","Hat",753.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"M","Adult","Hat",664.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-26 00:00:00,1.00,"M","Adult","Nat",737.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-27 00:00:00,1.00,"M","Adult","Hat",722.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-27 00:00:00,1.00,"M","Adult","Hat",836.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-27 00:00:00,1.00,"M","Adult","Hat",788.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-28 00:00:00,1.00,"F","Adult","Nat",843.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-29 00:00:00,1.00,"M","Adult","Nat",835.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-30 00:00:00,1.00,"M","Adult","Nat",837.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-30 00:00:00,1.00,"F","Adult","Nat",748.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-7-31 00:00:00,1.00,"F","Adult","Hat",780.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-1 00:00:00,1.00,"F","Adult","Hat",675.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-6 00:00:00,1.00,"M","Adult","Nat",677.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-6 00:00:00,1.00,"M","Adult","Nat",658.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-6 00:00:00,1.00,"M","Adult","Hat",857.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-6 00:00:00,1.00,"M","Adult","Nat",700.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-9 00:00:00,1.00,"M","Adult","Hat",723.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-11 00:00:00,1.00,"M","Adult","Nat",865.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-11 00:00:00,1.00,"M","Adult","Nat",855.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-11 00:00:00,1.00,"M","Adult","Nat",842.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-11 00:00:00,1.00,"M","Adult","Nat",786.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-12 00:00:00,1.00,"M","Adult","Nat",833.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-12 00:00:00,1.00,"M","Adult","Nat",811.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-16 00:00:00,1.00,"M","Adult","Nat",885.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-16 00:00:00,1.00,"M","Adult","Nat",755.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-20 00:00:00,1.00,"M","Adult","Nat",1020.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-21 00:00:00,1.00,"M","Adult","Nat",840.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-21 00:00:00,1.00,"M","Adult","Hat",865.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-21 00:00:00,1.00,"M","Adult","Hat",720.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-21 00:00:00,1.00,"M","Adult","Nat",810.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-21 00:00:00,1.00,"M","Jack","Hat",560.00,,,,,,3,"ND","FALSE","Passed Upstream","Jack","ND"
"LostineR",2002,2002-8-21 00:00:00,1.00,"M","Adult","Nat",750.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Hat",775.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",902.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"F","Adult","Nat",950.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Hat",783.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Hat",855.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",850.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",800.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",1000.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",847.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"F","Adult","Hat",778.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Hat",748.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",770.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"F","Adult","Nat",970.00,,,,,,5,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-22 00:00:00,1.00,"M","Adult","Nat",797.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-24 00:00:00,1.00,"F","Adult","Nat",756.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-24 00:00:00,1.00,"M","Adult","Hat",765.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-24 00:00:00,1.00,"F","Adult","Hat",788.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-24 00:00:00,1.00,"F","Adult","Nat",767.00,,,,,,4,"ND","FALSE","Passed Upstream","Adult","ND"
"LostineR",2002,2002-8-24 00:00:00,1.00,"F","Adult","Hat",735.00,4,,4,,,,"ND","FALSE","Passed Upstream","Adult","ND"
